identifier,first_name,last_name,date_of_birth,address,city,zipcode,state,ssn,creditor,account,current_balance,sale_price
c3097a2447e927819b8050ec32a866c5,Matthew,Hendrix,03/22/1910,363 Andrew Mount Suite 067,East Annafort,50914,RI,497-53-2003,JCB 16 digit,CGCE0809164921757,218.54,0.97
ce8089ded215614f20a2136de8f5d60d,Kenneth,Mann,09/29/1929,6885 Daniel Street,Kelleyfort,16628,NV,207-76-2117,JCB 16 digit,CHDC0158338047688,2423.91,12.53
e8cfb8ea72c9b70caebed8e2875d4296,Phillip,Thompson,09/26/1979,69284 Gardner Inlet,Josephland,70440,ND,574-29-1853,VISA 19 digit,UHGU8235427183651,647.42,3.14
d7b0d580a1c37b8a88376f66f598fb67,Susan,Garner,04/30/1990,8888 Moses Bridge Suite 607,Conniefort,71453,SC,587-54-3997,American Express,UKIV6562362521838,5459.06,41.39
492301e56cd38e5a8031d2931761c9d6,Sarah,Le,05/08/1907,55304 Jones Glen,East Josephhaven,85081,KY,635-54-9293,JCB 16 digit,YZIZ0217530682448,504.7,3.56
3107453d8910085ababf1324a239184a,Lisa,Mckee,02/02/1961,6145 Mary Overpass,Kimland,74406,IA,725-53-7469,American Express,SUYR2384148933867,7890.45,50.13
749b2058b9d44d4687cd2b0bcd1f80cc,Kristen,Gardner,08/20/1968,918 Scott Terrace,Morrowland,37982,KS,562-85-7189,Discover,NXJK8562802226145,5679.8,27.42
7488a0947a47334c212b71447fa08b25,Stephen,Kirk,05/04/1935,751 Brian Roads,Moralesside,99160,ND,860-18-7010,VISA 13 digit,IZXU1535880010177,5972.84,27.67
194e12da64a4173183608d6224df2b2d,Brian,Arnold,01/31/1922,50555 Stone Stravenue Apt. 254,East Cindy,20393,MD,892-93-7653,JCB 16 digit,DXEV6634645782370,5555.22,39.45
b2623a73b35f85a981beb3c1a4bd0247,Jasmine,Hess,08/12/1907,6809 Haynes Locks,South Travis,50987,LA,724-12-3329,Maestro,IQDZ0937046772099,5592.96,42.4
fbf1beb5d94fb82d0cd9d646e7cdf014,Tracey,Pope,03/20/1996,996 Hunt Stream Apt. 319,East Jerome,73337,AZ,361-16-4754,Diners Club / Carte Blanche,VZMW3519960370004,5493.08,41.12
f384f7a4f8848444d719e1fb1033381c,Dale,Fox,04/19/1945,043 Christina Stravenue Apt. 399,New Christianbury,81806,IN,378-94-9282,JCB 15 digit,VWFQ6951813021674,2928.11,18.51
8e3de4801dad043fafa31fea33ec92b4,Justin,Carter,11/29/1920,43917 Elizabeth Rapid Apt. 487,Jessicaburgh,13644,HI,453-94-2122,JCB 16 digit,RBNP7258824929782,1624.86,10.08
38bef1816f805534d5da4b875e3b6a67,Aaron,Miranda,05/21/1964,5857 Bennett Village Suite 927,Millerfort,61055,OK,586-79-4295,JCB 16 digit,IFEU0254802846375,1304.31,7.59
02e3d539c5dd142fabd53b77bc040bb9,Joseph,Ochoa,11/17/1936,391 Erik Glens,Shawnfurt,81737,RI,193-87-7522,Diners Club / Carte Blanche,FFNN1763154081452,6239.14,26.31
6c184932596ec720aa0bc875fce545d8,Melissa,Gutierrez,10/19/1922,4858 Ryan Ways,Parrishside,03239,AZ,791-91-3767,Mastercard,BHNU6639985994882,6944.82,31.78
67f93b0cbcbb3921c58b55984ac36016,Terri,Smith,03/30/1948,946 Judith Estates Suite 765,Lake Scottmouth,70113,TX,441-76-1904,VISA 19 digit,NTAK0037119369624,3179.75,15.99
74d82c996829db203281830460b85ca3,Jennifer,Smith,10/14/1923,79751 Kimberly Courts Suite 173,West Aaron,87081,CO,587-26-7576,Diners Club / Carte Blanche,XIXD0046999390574,6309.3,26.16
b42d25cacd28888a5ea4f3132dba509d,Valerie,Moore,01/13/1959,294 Baker Gateway,Port Nicholasmouth,99372,ID,606-34-2002,VISA 19 digit,XXXT7034622189723,2272.99,9.18
3a823cc2a089a751bd9be5ccc0e755df,Bonnie,Smith,08/03/1917,1982 Rodriguez Parkways,East Travis,74890,VA,726-26-6203,VISA 13 digit,GJXO7582752113849,2386.7,14.47
c2655dd5f22ec32d21b3ceae9f430715,Sarah,Collins,08/18/1977,2670 Joseph Dam,West Rhondaville,22974,MI,687-25-6123,Maestro,WQUV8004443655310,1952.96,13.28
275162ae3b585d04fb03e98b6b4210e1,Carl,Roberts,07/11/1984,94296 Bennett Stravenue,West Gina,89165,AK,170-74-8191,JCB 15 digit,NGZG9969776485751,1714.29,9.66
d6c1632b448404c0e289f5078334fdac,Ryan,Hensley,12/17/1970,5481 Gregory Extensions,Lake Justin,93561,SC,716-62-6659,American Express,TUJM7834953805889,5420.08,23.25
c5c30c99edf710bed3d321540ed93731,Susan,Kelly,04/15/2007,350 Timothy Club Apt. 756,Lake Eric,40844,PA,528-91-0027,JCB 15 digit,LPRY4715696460267,2758.31,14.8
efa683bc66fc05a4f1e13b21d9ada4f2,Nathan,Clark,12/11/1956,205 Moore River,Johnstad,33885,MO,252-23-5224,Discover,QSET6023088611802,2286.94,9.54
65d2bbe2799505abff58395cbb2c2256,Anne,Allen,01/19/1971,3558 Jackson Flats Apt. 469,West Martinhaven,95934,MA,342-18-9267,American Express,KLBJ1380862058445,4848.87,30.3
c4ae07b58519e7ac4bfb43f8eb6ac74b,Wesley,Lane,01/04/1942,816 Lisa Fort Suite 036,Shaneborough,50466,AL,246-61-6852,American Express,VXHM9827621000323,3032.57,15.65
479df28c9a4967a7a76f3b1346694ebe,George,Hayes,10/17/2017,4910 Griffin Plaza Suite 328,Zacharyfort,05776,TN,810-23-2387,JCB 15 digit,FGXF4704738770321,2126.31,16.88
90fc8e4b34f0a50b40c0e0c166b3032e,Brianna,Romero,12/30/1934,833 Warren Haven,Lake Briantown,71337,ND,521-86-2517,VISA 13 digit,ASSW0592009578999,2194.86,11.41
df41460e999b568743a396f7baca7698,Donna,Wong,01/04/1979,37955 Beasley Locks,South Brittanyburgh,37729,MD,566-54-6735,VISA 13 digit,ABVA0603650007751,2504.84,12.79
58b9b08ad4ff91aa9db40b9a36c90d65,Corey,Knox,01/27/1961,2259 Randy Pine,Fishertown,27175,NC,612-40-5342,VISA 13 digit,ONZU0826249887803,4688.67,21.22
dbd2fcb7dba5538f5c4453a945470b18,Christina,Zamora,11/26/1959,6188 Vargas Mills Apt. 163,Marieton,08447,MA,831-36-7470,American Express,QMPJ9818407171050,2493.55,12.37
7581431a51738199f56ab9fa2e1b1a59,Alexa,Bennett,09/25/1981,3538 Davis Circle,Lake Heidi,55648,ID,006-89-1818,Discover,HTFD3473107226240,432.28,2.48
20004d0665042f2b1fde252be7c583da,Colleen,Ramos,03/20/1961,48385 Rose Wells Suite 045,Hansonmouth,86333,CT,401-61-1018,Diners Club / Carte Blanche,ZSJH1793518936959,3685.19,24.91
e77a1e4bb636d59ef0d95826a29fc3f5,James,Thomas,09/02/1962,837 Martin Views,Davisview,39427,VT,660-03-2365,JCB 16 digit,GKOD6027406804330,2120.69,14.1
4f148c410f162be80f591c288ad9054f,Brittany,Medina,10/28/1971,99248 Todd Keys Apt. 847,Cynthiachester,55034,WV,358-34-6582,American Express,EFLF3131006615331,3267.04,21.36
bcbf0f1608435f64777c10b3d3a43129,James,Cortez,12/31/1913,82523 Eric Groves,Port Kaitlyn,30860,MS,139-61-3139,Maestro,YHYV7958078621798,4386.68,33.3
68b231cddb59cba1672ab193f17fd378,Paul,Sexton,06/07/1931,6145 Rodriguez Pike Apt. 054,Erikside,69274,WI,509-18-3067,JCB 15 digit,OWJF1427422513947,61.03,0.48
9d98ea09188a4887c85e59ed172963e0,Carla,Washington,08/30/1917,492 Billy Squares Apt. 537,Wardchester,72420,PA,437-65-8374,VISA 16 digit,TGTB1798034893765,3111.04,23.41
799365586af68b0a06e2297eec86e3a5,Christopher,Ramirez,06/10/1967,403 Robert Ports,Port Peter,79391,OK,290-35-5829,VISA 16 digit,LYVC8040433728187,3820.45,21.06
66911fa111208f872cc64924d135eea2,Elizabeth,Booth,01/24/1929,30711 Snyder Shoal Suite 530,Curryshire,73069,VT,311-86-6841,Discover,MDMW7126243918866,7867.44,59.42
bb5fe598862f09bc5988adc10eff539b,Jean,Johns,11/13/1938,99779 Webb Drives Suite 017,Thomasshire,77823,HI,056-36-0948,JCB 16 digit,HNWK7915376866844,77.67,0.53
a27dddfc41e7d4351884e812a8df273e,David,Riley,02/03/1974,5374 Porter Port,Shawmouth,64982,UT,087-54-7349,Maestro,ROKC7768902519276,5440.53,29.78
31dd06de94cf5497ea0541e32bbe06b0,David,Cooke,09/04/2005,0579 Simmons Club Suite 190,Seantown,13922,UT,436-28-4500,VISA 16 digit,RNLM1732171222980,4483.12,22.07
eb8dcae511ae4246ab434f261aeb13a9,Jeffrey,Curtis,04/25/1958,08523 Brandon Fall,Jasmineborough,75236,WV,564-76-1324,VISA 16 digit,SIGA8962658669548,4376.43,32.15
6c7e414fd31e7377ff79106dbe9bd9f9,Douglas,Pierce,07/03/2012,1720 Welch Fall,Kimberlyfurt,43965,MA,389-38-9656,VISA 19 digit,AHAY2564089553182,5728.72,28.8
dbbbbf95ddd059f7e6ef8639a940326f,Kristen,Hernandez,11/14/1909,15208 Laurie Ferry,Michaelshire,63841,OH,809-33-1608,Mastercard,EVOP5645533842955,4694.29,29.43
a1fb1038853b6afa65ef5208a5d261a1,Jamie,Herman,07/29/2019,7882 Karen Trafficway,South Juanchester,83805,DE,438-66-0904,American Express,ZYFQ4378096697258,284.33,1.32
259e94da13095769b0a913116daba00b,Anthony,Rose,08/16/1965,59434 Eric Camp,Gregport,20262,CT,159-70-3125,Maestro,ZFZQ6053147973837,4664.95,36.53
80cb5a95759f150c5a06c3d234928979,Kristin,Lee,08/17/1953,1003 Rogers Lakes Suite 053,Gonzalezhaven,40982,MN,255-62-8646,JCB 16 digit,UFFB4794975063269,7428.93,37.71
3464ceb8f3036424558d799d41f7de1c,Brittany,Schultz,01/23/1994,7378 Smith Roads Suite 795,South Kaitlyn,42134,MA,204-09-8843,Mastercard,MDPI4365922981502,546.0,2.81
c9e521df1a17820b72d4221a80fd4db3,Brenda,Choi,03/31/2006,93694 Matthew Junctions Apt. 897,Christineville,56751,MT,853-87-4146,VISA 16 digit,INDJ9671895895387,115.53,0.52
f288b4d2286bd8bd88c0aefc4dab8e5c,Brandon,Hart,07/14/1986,292 Charles Springs Suite 928,Downschester,29865,DE,028-66-9354,JCB 16 digit,CBFK9664722747243,2818.78,19.92
5c1179b2ff6bbdc7e684cf57d64dae0f,Rebecca,Sweeney,01/21/1990,603 Thomas Springs,Rodriguezfort,26943,VA,393-20-1367,VISA 19 digit,FZCU9978531680571,1186.68,8.05
804cbc6a7637c57e00c9736f2493f534,Pamela,Wilson,10/16/1934,789 Sarah Road,Amymouth,12979,LA,819-83-7516,JCB 16 digit,BKYS0051620104706,7020.28,44.31
166642491fc19a8adf87a2fdd87e2ab3,Taylor,Palmer,09/21/1909,5355 Stafford Track Apt. 703,West Paulshire,76086,OK,798-21-6113,VISA 16 digit,XSKJ7391051000115,7875.82,35.33
ca2ae3725ff5de2c345abe866ee731ab,Daniel,Lewis,08/18/2010,48562 Clinton Stravenue Suite 232,West Douglasshire,81756,NY,726-54-6485,VISA 19 digit,DUXQ4916998041080,7138.2,40.8
e3c1f158174b0e9e38e63f340a1e87dd,Jenna,Dorsey,05/28/1973,140 Barrera Ramp Suite 712,Hendersonfort,70516,CA,762-28-8247,VISA 16 digit,WGFM9219326982683,6888.28,49.07
6f31cf3514cdf548167bbe31bca36081,Kenneth,Moss,08/21/1921,533 Bryan Stravenue,East Amandaview,54308,GA,576-27-4766,Discover,DGJK6958876297116,4218.49,21.54
93d29b79e5a2e8310cd8f73b96048c03,Christine,Miller,01/22/1948,3359 Christian Ways Suite 130,Angelaview,79192,NY,701-60-1847,JCB 16 digit,IRHZ3086874314594,3594.68,19.31
65f9d6044962a5267f0b2c72d509ce4a,Sarah,Jones,05/10/1940,4433 Russell Port,New Morgan,62684,MA,391-23-6098,JCB 16 digit,SPQJ5459123365488,4175.99,27.14
29b0d86dd6469ba53e884ffa78574964,Gary,Horne,07/03/1922,49389 Hughes Manor Suite 247,West Kevin,08018,RI,031-44-5074,JCB 16 digit,SNYO7886289020401,125.03,0.87
597db6aec769571d154238be7e3e471e,Samuel,May,04/05/1956,8051 Moore Street,Brandtport,01749,VT,291-82-7622,JCB 16 digit,TRXE2675133595739,3240.53,13.76
5df5fee35c4ff14e0a218ee04194dc09,Donald,Macias,08/07/2003,219 Jessica Radial Apt. 780,Kempfort,54659,TX,094-01-6905,JCB 16 digit,QQIS0421448592885,126.07,0.93
30cc59895a62a0c67fc312b1b21860f0,Scott,Thomas,11/07/1962,96619 Rodriguez Village Apt. 061,Lopezland,77056,SD,218-21-0397,Diners Club / Carte Blanche,WCFM0608180400156,2741.03,11.34
edaf5a48efc26e929db8d0bd17a8e562,Laura,Walker,05/09/1923,7817 Clements Isle,West Adamside,87620,WI,068-99-2942,Discover,MQBX4385293832800,6867.26,47.27
782b5a56b4aea1515dd23ce407eb5eef,Haley,Henderson,10/14/1916,572 Alexander Creek Suite 905,West Shawnborough,38912,WI,327-34-6659,Diners Club / Carte Blanche,GZRX7790175561847,3716.42,15.59
4ed05659536e9812a9ab2d594e8b75b6,Sherry,Cherry,03/10/2013,11987 Vazquez Views,Lake Sandrashire,04421,WV,896-76-4416,JCB 16 digit,WPBP8145829492973,4250.48,20.96
a0926773f63ee33119bbbd8f8d4fdda6,Joshua,Patterson,12/24/1962,3170 Horn Shore Apt. 220,East Eric,56509,NH,414-90-4239,Discover,SUQP1224559091121,3103.58,17.47
333953b612c66628b2554d7e4fd13ca5,Thomas,Hill,09/03/2002,06473 David Ville,Bryantberg,70115,SC,766-66-7169,JCB 15 digit,MFBP3091878150747,498.04,3.26
2045ba49d428dd5424ad40ec34bef477,Danny,Newman,10/08/1954,44985 Robert Knoll Suite 084,Jillmouth,02018,SC,305-40-0951,American Express,ZKMU6202907052660,4059.42,26.8
4fbf2afd53740c32557ee4f1b451f206,Collin,Page,07/02/1968,82554 Thomas Freeway,New Victoria,31444,OK,528-43-6162,VISA 16 digit,ZGPW3883675017071,7626.99,49.54
85b8937cefc50ad3a8ba2ce67a37728a,Kevin,Ruiz,04/23/1974,60103 Hernandez Manor,Bestmouth,19687,SD,896-66-9211,Diners Club / Carte Blanche,CZBD1159344398566,2769.59,21.95
41f7c09dacdfd013e1d1760a0fb23917,Kayla,Marks,04/25/1982,79452 Sherry Ports,West Sarahport,62647,HI,002-62-9602,Mastercard,BNUD1963149470488,7638.93,48.14
c51a3dfc85d74441e57c1c235cdee22d,Tara,Jackson,10/02/1993,1421 Hobbs Gateway Suite 912,Stevensbury,31114,OR,442-90-4255,Maestro,QIKC0732944511753,2305.94,17.48
7ec12810413118c8504a2df57fb34af3,Gregory,Khan,08/06/2013,5697 Sanchez Views Apt. 727,Jefferyfort,93393,FL,574-35-9497,VISA 16 digit,IEXX2270374327213,4471.42,32.03
0e71cfd0b2fe5430822c5296f532e43f,Sarah,Lucas,05/01/1936,157 Hubbard Mountains,Allenland,68211,VT,346-64-0290,Discover,AZWP6052306553416,1253.09,8.61
ae9eb4e4c3a9e1454d05ad25933ef42f,Paula,Blackwell,11/02/1984,88040 Thomas Prairie,Brianberg,38245,MT,093-23-1921,American Express,YPQL0774681400327,5461.73,26.77
816a03483b878fda557e949575ddbb13,Christina,Larson,03/22/1994,80353 Liu Loop,North Jonathanborough,05403,OK,803-95-3823,VISA 19 digit,CWYY1504964273554,3502.77,26.3
a72e2039d2ba32a20918cce8f3863150,Claire,Rogers,04/11/1915,9315 Laurie Lock,North Natashahaven,73167,MT,675-63-4731,JCB 16 digit,ARQX2032544410236,2333.03,13.26
4732201bb07bc44925c037be0c2abb2b,Dalton,Fernandez,10/04/1916,796 Mueller Trail,West Jakeburgh,23199,MT,564-06-0541,VISA 16 digit,WADK7024155540919,5172.39,28.42
7060497803a2b95dd52de3d8294fac8f,Joseph,Dean,04/06/1979,0959 Mallory Flat Apt. 327,Schaeferstad,27019,OK,292-87-2332,JCB 16 digit,DKZR6189462352215,289.92,2.25
5e3162f45948005d6cc37027dd3af3c8,Robert,Fischer,11/21/2015,8342 Bowen Club Suite 292,New Jessica,64258,PA,208-78-1462,JCB 16 digit,UXGG1050280991436,5426.9,42.35
2034428ec71bd8b0367bb962a546905d,Courtney,Carroll,10/08/1949,3604 Tracey Prairie,Port Kristin,45595,IA,860-44-4768,VISA 16 digit,YQUI3768328563759,6671.12,50.12
b1d0d832b910c21f58ce33caf91f6aa0,Dana,Baker,01/04/1998,7922 Murray Ramp Apt. 876,Wagnerside,87720,KY,114-96-3344,VISA 19 digit,KETZ1159858542244,4341.44,32.08
aa9092908f3f94cae2310f53003bc1a0,Mark,Webster,06/22/1951,74400 Daniel Squares Suite 937,West Michael,99299,AL,662-56-3989,Maestro,XAOI3770145331335,2476.26,15.56
5cbfd474f8a414292bfe7b66a3efe3e0,Ashley,Smith,08/24/1965,32161 Chapman Trail,Lake Robinberg,78202,NV,152-97-6614,VISA 16 digit,PEYU9924337443306,7184.16,35.58
1c119d0145297f8b5acfc50f62e6e91a,Jacob,Hall,01/16/1910,87009 Johnson Lodge,Lake Luke,89216,NV,056-69-8312,Discover,KWLM9806799372497,4514.5,33.36
1d6164d90fd1b5b755699f952acf551f,Lisa,Cobb,05/27/1965,7331 Smith Route Suite 735,Chasetown,35669,WY,675-15-2989,JCB 16 digit,EPWR0273161417181,6674.34,33.5
880eefbdf29934bc95c21021ccc9b3cc,Michael,Thompson,05/11/1933,92748 Davis Islands,North Nicolemouth,59626,VA,284-13-8685,JCB 16 digit,JDON8227500577874,4969.34,22.64
c5e6701fdb5b44e256127cc1774a7e76,Ann,Kim,02/25/1997,79855 Taylor Squares Suite 432,Port Stephen,68022,IA,711-55-9571,Mastercard,GHBS9406820931066,5734.11,25.1
d7f1e72472eb873ca70e82577103f767,Michael,Smith,04/23/1957,8995 Megan Union Suite 468,Parsonstown,81377,NY,587-70-9990,Mastercard,XJPS7632773641762,25.82,0.18
2f61f75bd62640b93e50a2eb62cb162e,Amy,Diaz,05/19/1948,7365 Fred Expressway Suite 047,Paulhaven,76241,CA,336-40-0805,VISA 19 digit,GQCE8230249638193,917.33,4.11
71c066df106b5f5a10d305172e358a2e,Shawn,Barrera,10/16/2005,7733 Daniel Crossroad,Port Lisaview,25177,MD,575-96-3173,JCB 16 digit,XGXS8535567706111,798.72,5.19
ce4dc97c2b446c9a4822bee53f31b545,Morgan,Wells,11/07/1960,282 Raymond Extensions Suite 637,Smithfort,17277,CO,442-19-7669,JCB 16 digit,IYAQ7994457849716,7322.22,37.46
c49d30367acf23437a36aed0281ce378,David,Landry,05/02/1954,11955 Bianca Ford,Tristanton,53409,FL,875-46-6183,JCB 16 digit,WWHS7692662841601,119.66,0.49
e17d8b15915ca952a8a8ac94870f8af5,John,Ramirez,03/10/1927,37314 Alicia Neck Suite 605,West Valerie,59754,WI,758-22-0456,American Express,ONLG1002020223320,5508.8,37.6
875935509dc2c4eef8e717ce805f5199,Andrea,Roberts,09/27/1989,6999 Osborn Pass Suite 430,Jaimeport,89204,NV,787-90-8881,Mastercard,XFOY0388866425489,6848.17,40.02
f7449663c7950805f5bdad8f9a4ad06b,Robert,Henderson,12/19/1912,026 Donna Light,Wallfort,58774,NH,177-17-7421,Maestro,ARIY4388892521416,2623.2,10.96
044a17f835c4541a0b46476f83f9a4a9,Billy,Spencer,07/05/1909,6695 Alexis Street,Campbellport,70710,IL,238-51-3089,JCB 15 digit,GKIC2304068566569,1573.01,8.88
bdd4559d9835d9e62ab547451d5da067,Patricia,Adams,10/22/1999,870 Vincent Drive,Port Suzannebury,27710,CA,316-86-0838,Discover,OZTN2636225432739,7738.58,31.48
321af06828d77187619db8665313437c,Scott,Bauer,07/08/1947,245 Aaron Park,Vaughntown,35886,KS,583-12-9299,VISA 16 digit,QPOD5855422600126,1667.22,11.04
022035792bdb73317fc222d0a4dad4c5,William,Moore,11/02/1924,0074 Butler Mews Suite 160,West Brianmouth,05728,MO,226-59-9578,Discover,FCKO7873630128718,1674.36,10.34
145d04e1d224ebaf9d2dc4a85fa40656,Raymond,Garcia,09/25/1952,742 Holland Road Suite 940,East Jeffrey,01722,MO,781-47-8345,JCB 16 digit,CYMU7498568665635,6873.47,38.51
0a87c3f71685ca84439a209bdd4ce2db,John,Dean,09/28/1945,0224 Kelly Lodge Suite 513,Port Andreafurt,54887,OK,222-46-8433,JCB 16 digit,MPWI1858607549386,1540.97,6.91
d967025fd87996eca7d5d45fe5eb957a,Steven,Donaldson,11/09/1976,539 Jessica Valley,Normanchester,97181,NJ,753-93-9511,JCB 16 digit,LBBJ2065956601706,645.23,3.47
adbc7acce6d556efe423c801f1542c5f,James,Edwards,11/27/1968,6504 Jackson Square Apt. 359,Port Ericport,47316,SD,647-12-6547,VISA 16 digit,NNQA3694444673523,6049.35,44.45
2ce3cf0e99120efc6e55c8e8524b2132,Edward,Snow,02/12/1965,78726 Velez Avenue,East Brettberg,97063,NJ,761-64-5362,VISA 19 digit,YLXN9242577559827,1518.24,11.19
792a0e204de66811d4b222f0790dc3ad,Reginald,Robinson,01/20/1943,73755 Chaney Light,North Matthew,71610,AR,331-58-2128,Maestro,VRQJ7905303564750,5637.16,34.24
e4828d5b2ab537749311fef047858a85,Michael,Haynes,03/13/2001,22005 Eric Turnpike,Crystalfort,73906,HI,200-96-9348,Diners Club / Carte Blanche,XGEJ2736526006140,6434.64,41.85
ba6d10358fb37663f8f5bc0772ff2bd9,Brian,Carroll,11/09/1914,324 Daniel Terrace Suite 917,West Crystal,87750,OK,572-84-4126,VISA 16 digit,URDS8813164747155,4796.08,30.63
852f308576be1c33f109bef68334aab2,Becky,Glass,11/04/1978,1978 Amy Meadows Suite 917,Matthewbury,21805,MO,867-92-6989,VISA 13 digit,EFFD8047315497930,7491.41,36.22
9417d706766c4443f8d6d677294b9129,Kelsey,Walker,01/29/1944,7427 Alexander Village Apt. 214,West Steven,48704,VT,595-69-9638,JCB 15 digit,SQMT2292930736551,6854.41,30.75
19dfcd43a416382e20261af12ce8408a,Bryan,Grant,12/23/1959,6424 Mason Lake Suite 823,Lake Jessicaview,43131,CT,744-33-6358,JCB 16 digit,OLEZ7181517867806,1049.89,7.74
c8b7774220aa75592ebd1590729542bd,Vanessa,Gonzalez,07/31/1914,66558 Contreras Gateway Apt. 655,Collinsland,58208,NY,071-37-1013,Discover,WZRB0048893178460,7116.51,49.54
60b192f06c02f834676c27eecd96e218,Katelyn,Kim,01/23/1922,58573 Hicks Key,Hooperland,72165,ND,242-29-0773,Mastercard,QKXY9009446913689,7347.87,42.19
644f495f36f1a87f96266a5dce151786,Deborah,Taylor,08/07/2004,23480 Taylor Heights Apt. 895,Paultown,42213,SD,463-01-6966,American Express,XSFT5175741831719,6792.5,35.15
f6cfe5e02b0bfbb8f3c3713f383c7752,David,Acosta,01/20/1965,2835 Jones Highway Suite 405,Timothytown,89646,OR,716-01-6529,JCB 16 digit,GVYG7549033338271,5666.21,31.83
01ce0a7faadc67d2df3c51b53729115b,Alexandra,Villanueva,08/17/1995,621 Sharon Flats Suite 348,New Michelle,97247,CA,650-57-5263,Discover,WUYB9028392072629,4720.73,24.37
b224c65412a7d15e5fa99f5448b4f437,David,Bennett,08/17/1979,9843 Fox Plains,East Christopher,89412,MO,133-02-4122,JCB 16 digit,ZARV2708144270364,3667.61,22.55
07a7f180e0f9a7cc3b3b30263bda8e74,Holly,Gallegos,09/02/1960,54144 Hall Lane Suite 477,South Kennethfurt,29983,NY,577-64-6724,VISA 16 digit,EDTJ5813760238607,6327.49,47.69
6457bb04565539b0647df613d416f979,Ronnie,Sanchez,11/21/1905,42129 John Points,Mollychester,11699,WA,500-40-4864,VISA 16 digit,VKIO6915779634378,910.79,4.28
6d77ff799baa059a1477063e4cfa2622,Shaun,Stevens,01/09/1984,21157 Heather Green Suite 472,Mariachester,44289,TX,514-48-8373,Mastercard,DCMH3636511524517,4640.13,28.99
91d56ed3a94a579a1c6f928248481d19,Johnny,Riley,09/07/2017,08875 Moore Harbor Apt. 077,Obrienbury,94778,AR,274-46-0971,Mastercard,OSBQ0350222850610,2776.03,17.91
5394a055ab3762b47ee3882cf02e0cc7,Craig,Zimmerman,10/31/1998,686 Jose Fork,Lake Richard,89390,DE,034-82-1341,VISA 16 digit,IPSR2960952288613,747.02,3.76
0d403e586518df31a2cc825a47b055e9,Cheryl,Johnson,04/30/1984,1090 Bennett Stravenue,Vaughnfort,59904,WI,045-33-0809,Maestro,VFYI5251881624496,5026.32,36.03
fd9ca18ba41bd3cd2d0098f7906ee339,Anthony,Jones,05/29/1919,0870 Jonathan Springs Apt. 666,West Adam,53993,DE,824-86-1885,JCB 16 digit,XKZI4439123516129,3420.83,26.21
3c01b0a4d85632a57e522481df46120c,Shelley,Duncan,08/17/1981,764 Angela Rapids,South Joyceview,40542,NY,851-64-6323,Discover,DUMC9403766331371,549.83,2.99
40edf47c364d632d4e3c873f37d3b8eb,Frank,Bender,10/14/1991,015 Tammy Knolls Suite 835,Anthonyport,26009,NY,241-50-2153,VISA 13 digit,CBQE6014895389231,5472.32,34.07
9e086df2d4930bb415acc19177da83cb,Vincent,Collier,02/08/1958,88954 Wilkins River Apt. 522,West Levi,21468,MS,816-52-4060,JCB 16 digit,QMKF0647566061876,2496.44,19.74
ce27e77536c3dc029e69dcb93904cd93,Samantha,Juarez,12/28/1946,2894 Brian Port Suite 220,Lake Kimfort,45425,MA,533-08-7185,JCB 16 digit,FELU3597851404445,4602.99,26.05
feabe5a488e6ecfaeb2b131bc08317ee,Deborah,Jensen,02/18/1968,910 Tiffany Springs Apt. 790,New Jenniferbury,27485,PA,023-19-6068,VISA 13 digit,NBKA8658732579581,6037.75,27.46
d0b405ec8d1b78e8dbb5be09667d81a6,Brittany,May,01/09/1960,825 Jennifer Unions Suite 334,Port Vickihaven,61926,HI,605-59-7265,Mastercard,FAXD9755708486603,579.45,3.77
f7ebc62fa1972aa5626ed4e6c136d50b,Ashley,Smith,03/30/1936,923 Alejandro Path,New Curtis,08794,WY,851-09-3678,JCB 16 digit,GKRE7675469278437,7627.86,60.27
22bd70940c09c40d040aff3e7c7169eb,Micheal,Thomas,05/13/1993,4884 Clark Path Apt. 109,Johnsonhaven,73779,NJ,890-84-1809,Discover,QGSC2633555803166,4060.55,30.47
d51b8a4235ea103cc52a1e2ee32cac7d,James,Donovan,06/16/2007,032 John Station Suite 283,West Alyssa,34750,DE,295-85-6948,JCB 15 digit,FZNX9008723707372,7946.18,63.1
bdc2a9b1f15e08e505cf30858dede7db,David,Parker,08/20/1930,927 Hannah Overpass,East Lee,83567,OK,556-36-4249,Maestro,OTHX0130337549441,6686.86,27.05
a9a60a91cba91b3f152aa4264a192960,Megan,Davis,12/17/2003,33058 Oliver Spur,Angelaland,84370,NH,845-08-5693,Diners Club / Carte Blanche,MWHI3612959665607,7288.29,41.37
0bccb5b77f148ec507d3686ddc8bfff4,Brian,Foster,04/03/1926,2562 Tonya Springs Apt. 576,Lake Elizabethborough,41569,KY,401-57-9984,VISA 13 digit,YLIP1866268420856,3066.51,22.49
